order_id,order_date,customer_id,product,category,quantity,price,region,revenue
502912,2023-07-01,C100487,Шапка,Одежда,1,760.53,Новосибирск,760.53
502947,2023-09-16,C100076,Постельное белье,Дом и сад,2,2343.71,Казань,4687.42
502197,2023-02-17,C100676,Постельное белье,Дом и сад,1,2188.74,Новосибирск,2188.74
501875,2023-05-01,C100444,Куртка,Одежда,1,6939.7,Москва,6939.7
501138,2023-02-26,C100210,Постельное белье,Дом и сад,1,2095.55,Москва,2095.55
501386,2023-01-30,C100452,Рюкзак спортивный,Спорт,1,3625.04,Санкт-Петербург,3625.04
501199,2023-08-03,C100433,Органайзер,Дом и сад,1,923.33,Санкт-Петербург,923.33
503257,2023-12-05,C100100,Крем для лица,Красота,1,1273.02,Москва,1273.02
501802,2023-08-22,C100116,Массажер,Красота,1,4329.4,Новосибирск,4329.4
501923,2023-02-22,C100140,Бутылка для воды,Спорт,1,655.03,Москва,655.03
500163,2023-01-28,C100374,Наушники,Электроника,1,2649.21,Москва,2649.21
502902,2023-04-06,C100141,Массажер,Красота,1,4535.6,Москва,4535.6
501931,2023-07-16,C100576,Шапка,Одежда,1,773.31,Москва,773.31
502194,2023-04-24,C100355,Крем для лица,Красота,1,1313.59,Екатеринбург,1313.59
500186,2023-12-14,C100452,Кроссовки,Одежда,2,4769.48,Казань,9538.96
500460,2023-11-03,C100001,Кроссовки,Одежда,1,5517.31,Санкт-Петербург,5517.31
501768,2023-12-21,C100487,Смартфон-чехол,Электроника,1,800.75,Москва,800.75
503046,2023-04-05,C100182,Парфюм,Красота,2,4155.9,Москва,8311.8
501008,2023-11-15,C100061,Powerbank,Электроника,1,1891.43,Новосибирск,1891.43
501009,2023-11-19,C100584,Кроссовки,Одежда,2,5346.22,Санкт-Петербург,10692.44
502400,2023-11-09,C100134,Бутылка для воды,Спорт,1,588.95,Москва,588.95
502125,2023-11-12,C100158,Джинсы,Одежда,1,3308.51,Екатеринбург,3308.51
501889,2023-07-17,C100579,Плед,Дом и сад,1,1876.97,Казань,1876.97
502215,2023-08-28,C100264,Крем для лица,Красота,3,1321.1,Санкт-Петербург,3963.3
501288,2023-12-15,C100544,Шампунь,Красота,1,545.67,Санкт-Петербург,545.67
500369,2023-12-17,C100670,Набор кастрюль,Дом и сад,2,4430.66,Казань,8861.32
501169,2023-08-15,C100749,Коврик для йоги,Спорт,2,1347.86,Москва,2695.72
501403,2023-09-18,C100443,Набор косметики,Красота,1,2503.91,Казань,2503.91
501651,2023-01-03,C100536,Шапка,Одежда,1,804.74,Екатеринбург,804.74
501319,2023-10-30,C100517,Набор кастрюль,Дом и сад,1,4413.29,Новосибирск,4413.29
500494,2023-08-31,C100516,Футболка,Одежда,1,1003.13,Казань,1003.13
500232,2023-10-17,C100519,Наушники,Электроника,2,2316.49,Санкт-Петербург,4632.98
502432,2023-06-20,C100707,Парфюм,Красота,1,3621.77,Екатеринбург,3621.77
500334,2023-02-03,C100031,Умные часы,Электроника,1,6484.54,Санкт-Петербург,6484.54
501476,2023-10-11,C100330,Наушники,Электроника,1,2408.8,Москва,2408.8
502669,2023-06-21,C100373,Гантели,Спорт,1,2407.2,Москва,2407.2
500789,2023-04-30,C100183,Куртка,Одежда,1,6387.72,Казань,6387.72
502036,2023-10-05,C100099,Велоперчатки,Спорт,1,840.04,Новосибирск,840.04
501821,2023-10-03,C100196,Шапка,Одежда,1,641.9,Новосибирск,641.9
502656,2023-12-09,C100431,Постельное белье,Дом и сад,1,1916.85,Санкт-Петербург,1916.85
500381,2023-01-24,C100179,Велоперчатки,Спорт,1,848.18,Казань,848.18
502370,2023-02-17,C100738,Парфюм,Красота,1,3969.38,Санкт-Петербург,3969.38
500068,2023-02-10,C100597,Гантели,Спорт,2,2004.73,Москва,4009.46
501699,2023-04-27,C100807,Парфюм,Красота,1,3545.45,Новосибирск,3545.45
503346,2023-12-03,C100080,Кроссовки,Одежда,2,5478.74,Казань,10957.48
500478,2023-08-15,C100242,Джинсы,Одежда,2,3284.32,Екатеринбург,6568.64
502836,2023-09-16,C100693,Бутылка для воды,Спорт,1,584.21,Санкт-Петербург,584.21
502531,2023-09-25,C100169,Куртка,Одежда,2,7082.99,Москва,14165.98
502217,2023-03-14,C100841,Бутылка для воды,Спорт,1,557.77,Казань,557.77
501173,2023-04-29,C100102,Смартфон-чехол,Электроника,2,856.99,Санкт-Петербург,1713.98
502848,2023-01-16,C100404,Куртка,Одежда,1,6399.21,Новосибирск,6399.21
503372,2023-12-10,C100731,Powerbank,Электроника,1,1689.74,Москва,1689.74
501282,2023-11-23,C100553,Настольная лампа,Дом и сад,2,1620.71,Москва,3241.42
502037,2023-12-26,C100617,Смартфон-чехол,Электроника,1,814.44,Казань,814.44
501603,2023-02-28,C100064,Коврик для йоги,Спорт,1,1376.43,Казань,1376.43
500208,2023-05-27,C100836,Джинсы,Одежда,1,3647.26,Казань,3647.26
501334,2023-10-27,C100207,Гантели,Спорт,2,2219.49,Новосибирск,4438.98
500200,2023-12-01,C100476,Массажер,Красота,1,4140.19,Санкт-Петербург,4140.19
503377,2023-12-04,C100243,Органайзер,Дом и сад,1,1032.78,Екатеринбург,1032.78
501681,2023-10-12,C100429,Массажер,Красота,1,4267.35,Санкт-Петербург,4267.35
500882,2023-01-15,C100354,Гантели,Спорт,1,2014.59,Екатеринбург,2014.59
500144,2023-03-31,C100478,Джинсы,Одежда,1,3036.02,Новосибирск,3036.02
501581,2023-05-24,C100232,Органайзер,Дом и сад,1,984.56,Санкт-Петербург,984.56
500250,2023-12-29,C100727,Куртка,Одежда,1,7205.09,Санкт-Петербург,7205.09
502171,2023-01-23,C100232,Органайзер,Дом и сад,2,942.78,Москва,1885.56
502219,2023-10-14,C100134,Органайзер,Дом и сад,1,976.32,Санкт-Петербург,976.32
501455,2023-10-08,C100760,Массажер,Красота,1,4502.57,Екатеринбург,4502.57
502249,2023-01-10,C100230,Умные часы,Электроника,1,6097.52,Новосибирск,6097.52
501939,2023-02-08,C100841,Набор кастрюль,Дом и сад,1,3865.16,Москва,3865.16
500418,2023-12-04,C100243,Органайзер,Дом и сад,1,1032.78,Екатеринбург,1032.78
503292,2023-11-29,C100383,Велоперчатки,Спорт,1,852.8,Санкт-Петербург,852.8
502472,2023-03-01,C100750,Bluetooth-колонка,Электроника,1,3219.56,Москва,3219.56
502080,2023-07-20,C100020,Футболка,Одежда,1,1012.84,Екатеринбург,1012.84
501901,2023-12-31,C100412,Наушники,Электроника,1,2400.19,Москва,2400.19
502186,2023-09-24,C100330,Коврик для йоги,Спорт,1,1243.22,Новосибирск,1243.22
502748,2023-08-17,C100188,Футболка,Одежда,1,975.81,Москва,975.81
502979,2023-02-05,C100013,Кроссовки,Одежда,2,4739.23,Новосибирск,9478.46
501865,2023-08-11,C100314,Умные часы,Электроника,1,7047.59,Москва,7047.59
501129,2023-08-31,C100303,Гантели,Спорт,1,2495.74,Санкт-Петербург,2495.74
501523,2023-03-02,C100702,Умные часы,Электроника,1,7165.02,Москва,7165.02
502315,2023-08-19,C100802,Бутылка для воды,Спорт,3,581.45,Санкт-Петербург,1744.35
502120,2023-10-23,C100476,Умные часы,Электроника,1,6924.15,Москва,6924.15
501486,2023-01-02,C100608,Плед,Дом и сад,1,1625.83,Санкт-Петербург,1625.83
502964,2023-10-18,C100841,Powerbank,Электроника,1,1902.39,Москва,1902.39
502812,2023-08-25,C100692,Наушники,Электроника,1,2608.5,Казань,2608.5
500913,2023-06-08,C100624,Футболка,Одежда,1,950.83,,950.83
501877,2023-10-31,C100471,Смартфон-чехол,Электроника,1,783.92,Новосибирск,783.92
503280,2023-12-05,C100117,Powerbank,Электроника,2,1752.64,Казань,3505.28
500084,2023-12-14,C100541,Крем для лица,Красота,3,1123.96,Новосибирск,3371.88
500766,2023-10-03,C100450,Шапка,Одежда,1,665.77,Москва,665.77
502479,2023-06-14,C100001,Футболка,Одежда,1,838.63,Новосибирск,838.63
500103,2023-01-30,C100472,Наушники,Электроника,1,2400.81,Москва,2400.81
500147,2023-02-18,C100063,Шапка,Одежда,1,702.92,Москва,702.92
501134,2023-03-28,C100249,Постельное белье,Дом и сад,1,2038.36,Санкт-Петербург,2038.36
502346,2023-06-12,C100751,Настольная лампа,Дом и сад,2,1552.04,Екатеринбург,3104.08
500395,2023-12-18,C100424,Футболка,Одежда,1,913.06,Новосибирск,913.06
503119,2023-06-20,C100444,Умные часы,Электроника,1,7031.24,Казань,7031.24
502054,2023-08-01,C100186,Набор косметики,Красота,1,2913.78,Новосибирск,2913.78
503281,2023-11-08,C100672,Шапка,Одежда,1,710.36,Москва,710.36
501222,2023-08-21,C100457,Наушники,Электроника,1,2615.04,Москва,2615.04
502150,2023-01-07,C100569,Парфюм,Красота,1,3946.77,Москва,3946.77
502191,2023-09-21,C100420,Куртка,Одежда,3,6703.16,Москва,20109.48
501719,2023-07-16,C100379,Постельное белье,Дом и сад,2,2071.22,Санкт-Петербург,4142.44
501289,2023-10-20,C100198,Парфюм,Красота,1,3670.75,Казань,3670.75
500322,2023-06-03,C100616,Велоперчатки,Спорт,1,893.13,Москва,893.13
500112,2023-09-26,C100230,Шампунь,Красота,1,603.61,Москва,603.61
500589,2023-06-15,C100819,Набор косметики,Красота,1,2644.55,Москва,2644.55
501907,2023-09-02,C100775,Футболка,Одежда,1,867.44,Екатеринбург,867.44
503421,2023-12-25,C100267,Powerbank,Электроника,1,1861.35,Казань,1861.35
502092,2023-12-14,C100417,Парфюм,Красота,1,3943.8,Екатеринбург,3943.8
502426,2023-05-10,C100487,Кроссовки,Одежда,2,5617.94,Казань,11235.88
501479,2023-07-31,C100669,Крем для лица,Красота,1,1207.06,Москва,1207.06
502224,2023-12-05,C100562,Настольная лампа,Дом и сад,1,1365.79,Москва,1365.79
500137,2023-08-14,C100059,Набор кастрюль,Дом и сад,1,4128.34,Казань,4128.34
501878,2023-09-29,C100704,Парфюм,Красота,3,4324.26,Екатеринбург,12972.78
500654,2023-07-26,C100670,Смартфон-чехол,Электроника,1,863.91,Казань,863.91
502218,2023-11-07,C100675,Органайзер,Дом и сад,1,815.05,,815.05
502256,2023-06-12,C100759,Парфюм,Красота,1,4009.7,Москва,4009.7
502717,2023-06-12,C100625,Куртка,Одежда,2,7752.94,Екатеринбург,15505.88
502104,2023-01-17,C100350,Шампунь,Красота,1,560.19,Москва,560.19
502905,2023-05-01,C100637,Коврик для йоги,Спорт,2,1176.44,Москва,2352.88
501048,2023-12-01,C100378,Органайзер,Дом и сад,1,907.83,Москва,907.83
502744,2023-03-13,C100837,Футболка,Одежда,1,871.99,Екатеринбург,871.99
502892,2023-12-02,C100313,Футболка,Одежда,1,1011.51,Санкт-Петербург,1011.51
501531,2023-12-29,C100812,Набор кастрюль,Дом и сад,1,4097.13,Москва,4097.13
500931,2023-07-31,C100402,Постельное белье,Дом и сад,1,2413.82,Казань,2413.82
501465,2023-05-05,C100251,Футболка,Одежда,1,946.85,Москва,946.85
500221,2023-11-03,C100233,Постельное белье,Дом и сад,2,2093.18,Екатеринбург,4186.36
500928,2023-08-05,C100589,Футболка,Одежда,1,1025.53,Санкт-Петербург,1025.53
502285,2023-04-09,C100319,Набор кастрюль,Дом и сад,1,4572.12,Санкт-Петербург,4572.12
502190,2023-06-22,C100838,Настольная лампа,Дом и сад,1,1494.62,Санкт-Петербург,1494.62
502682,2023-12-03,C100253,Рюкзак спортивный,Спорт,1,3087.19,Екатеринбург,3087.19
502582,2023-11-17,C100764,Шапка,Одежда,1,677.96,Екатеринбург,677.96
502487,2023-04-05,C100099,Коврик для йоги,Спорт,1,1379.13,Санкт-Петербург,1379.13
500534,2023-05-09,C100293,Плед,Дом и сад,1,1794.13,,1794.13
502918,2023-10-29,C100692,Парфюм,Красота,1,4353.55,Новосибирск,4353.55
500607,2023-04-23,C100356,Плед,Дом и сад,1,1684.07,Екатеринбург,1684.07
500075,2023-04-21,C100063,Шампунь,Красота,1,575.83,Екатеринбург,575.83
501966,2023-03-23,C100751,Футболка,Одежда,1,844.75,Санкт-Петербург,844.75
502458,2023-10-22,C100487,Powerbank,Электроника,1,1789.93,Москва,1789.93
501323,2023-06-04,C100697,Гантели,Спорт,1,2031.19,Санкт-Петербург,2031.19
501577,2023-06-08,C100572,Настольная лампа,Дом и сад,1,1605.11,Новосибирск,1605.11
502187,2023-03-08,C100524,Футболка,Одежда,1,919.97,Москва,919.97
500114,2023-04-19,C100646,Кроссовки,Одежда,2,5173.64,Санкт-Петербург,10347.28
500987,2023-06-13,C100498,Настольная лампа,Дом и сад,2,1355.13,Новосибирск,2710.26
503025,2023-03-06,C100808,Массажер,Красота,1,4039.72,Москва,4039.72
502069,2023-06-14,C100722,Коврик для йоги,Спорт,2,1290.51,Москва,2581.02
500223,2023-10-30,C100422,Плед,Дом и сад,1,1870.3,Екатеринбург,1870.3
500519,2023-09-07,C100329,Плед,Дом и сад,1,1748.01,Москва,1748.01
501349,2023-03-05,C100841,Наушники,Электроника,3,2714.97,Екатеринбург,8144.91
501503,2023-05-04,C100693,Рюкзак спортивный,Спорт,2,3875.12,Санкт-Петербург,7750.24
501666,2023-02-04,C100516,Плед,Дом и сад,1,1573.26,Москва,1573.26
501556,2023-04-11,C100776,Массажер,Красота,3,4499.96,Москва,13499.88
501120,2023-02-27,C100207,Плед,Дом и сад,1,1710.33,Санкт-Петербург,1710.33
500036,2023-12-15,C100693,Bluetooth-колонка,Электроника,1,3674.48,Екатеринбург,3674.48
500831,2023-12-20,C100508,Крем для лица,Красота,1,1352.94,Москва,1352.94
502723,2023-05-27,C100002,Органайзер,Дом и сад,1,930.49,Новосибирск,930.49
502438,2023-07-28,C100672,Коврик для йоги,Спорт,1,1379.96,Санкт-Петербург,1379.96
501762,2023-05-08,C100432,Коврик для йоги,Спорт,1,1199.81,Москва,1199.81
502452,2023-03-29,C100130,Powerbank,Электроника,1,1955.29,Екатеринбург,1955.29
500348,2023-10-12,C100394,Шампунь,Красота,1,591.15,Москва,591.15
500168,2023-07-08,C100471,Набор кастрюль,Дом и сад,2,4760.06,Новосибирск,9520.12
503001,2023-11-12,C100541,Парфюм,Красота,1,4042.59,Новосибирск,4042.59
500117,2023-11-01,C100138,Набор косметики,Красота,1,2662.1,Москва,2662.1
502158,2023-10-06,C100205,Массажер,Красота,1,4060.23,Санкт-Петербург,4060.23
500531,2023-05-15,C100192,Парфюм,Красота,1,3459.77,Казань,3459.77
502025,2023-07-12,C100374,Рюкзак спортивный,Спорт,2,3695.19,Новосибирск,7390.38
502894,2023-01-12,C100200,Крем для лица,Красота,1,1337.69,Казань,1337.69
500321,2023-05-01,C100498,Наушники,Электроника,1,2504.12,Москва,2504.12
501029,2023-07-10,C100590,Настольная лампа,Дом и сад,1,1653.35,Екатеринбург,1653.35
503321,2023-11-11,C100731,Набор кастрюль,Дом и сад,1,4530.18,Казань,4530.18
501583,2023-08-13,C100521,Кроссовки,Одежда,1,5080.69,Москва,5080.69
501671,2023-02-05,C100452,Шампунь,Красота,1,584.24,Новосибирск,584.24
500474,2023-02-26,C100243,Гантели,Спорт,1,2463.41,Санкт-Петербург,2463.41
502268,2023-02-21,C100596,Плед,Дом и сад,1,1568.58,Новосибирск,1568.58
502679,2023-04-04,C100053,Рюкзак спортивный,Спорт,1,3142.03,Санкт-Петербург,3142.03
502155,2023-07-05,C100208,Шампунь,Красота,2,621.6,Казань,1243.2
503177,2023-05-01,C100218,Коврик для йоги,Спорт,1,1171.32,Москва,1171.32
502040,2023-01-08,C100133,Плед,Дом и сад,2,1646.45,Новосибирск,3292.9
502660,2023-03-09,C100586,Умные часы,Электроника,1,7407.82,Москва,7407.82
502874,2023-12-30,C100270,Шапка,Одежда,1,683.35,Новосибирск,683.35
502464,2023-09-17,C100757,Куртка,Одежда,1,7418.64,,7418.64
501764,2023-07-31,C100151,Смартфон-чехол,Электроника,1,886.97,Новосибирск,886.97
500228,2023-01-19,C100538,Постельное белье,Дом и сад,1,2234.42,Казань,2234.42
502073,2023-02-16,C100253,Коврик для йоги,Спорт,2,1211.45,Санкт-Петербург,2422.9
502503,2023-06-02,C100318,Бутылка для воды,Спорт,2,663.79,Санкт-Петербург,1327.58
501780,2023-02-02,C100120,Шапка,Одежда,1,659.87,Казань,659.87
501026,2023-09-15,C100444,Куртка,Одежда,3,7816.86,Новосибирск,23450.58
503054,2023-08-06,C100153,Настольная лампа,Дом и сад,1,1417.34,Казань,1417.34
500194,2023-04-03,C100041,Куртка,Одежда,1,6568.86,Санкт-Петербург,6568.86
501731,2023-05-30,C100200,Bluetooth-колонка,Электроника,1,3132.17,Москва,3132.17
500082,2023-12-25,C100473,Футболка,Одежда,1,846.42,Санкт-Петербург,846.42
502657,2023-04-06,C100063,Парфюм,Красота,1,3672.08,Екатеринбург,3672.08
502932,2023-01-26,C100807,Футболка,Одежда,1,1020.64,Москва,1020.64
502266,2023-06-28,C100105,Органайзер,Дом и сад,1,881.26,Новосибирск,881.26
502146,2023-03-15,C100457,Настольная лампа,Дом и сад,1,1660.48,Москва,1660.48
501477,2023-08-11,C100536,Футболка,Одежда,1,831.39,Санкт-Петербург,831.39
500669,2023-08-15,C100183,Куртка,Одежда,1,7469.46,Санкт-Петербург,7469.46
500063,2023-03-31,C100460,Постельное белье,Дом и сад,1,2253.24,Казань,2253.24
501772,2023-12-03,C100367,Бутылка для воды,Спорт,2,631.15,Санкт-Петербург,1262.3
500850,2023-09-21,C100373,Настольная лампа,Дом и сад,1,1497.59,Москва,1497.59
503164,2023-07-16,C100775,Бутылка для воды,Спорт,1,612.78,Санкт-Петербург,612.78
501478,2023-10-09,C100062,Powerbank,Электроника,1,1688.91,Казань,1688.91
501435,2023-09-30,C100432,Бутылка для воды,Спорт,1,614.67,Москва,614.67
503425,2023-11-06,C100498,Наушники,Электроника,1,2266.61,Казань,2266.61
502685,2023-11-24,C100166,Умные часы,Электроника,1,7196.32,Москва,7196.32
501454,2023-11-30,C100498,Органайзер,Дом и сад,1,924.85,Новосибирск,924.85
500516,2023-07-08,C100487,Массажер,Красота,1,3921.16,Москва,3921.16
501355,2023-01-06,C100334,Коврик для йоги,Спорт,1,1362.99,Новосибирск,1362.99
503305,2023-12-12,C100766,Powerbank,Электроника,1,1825.96,Москва,1825.96
500110,2023-08-02,C100417,Джинсы,Одежда,1,3194.6,Новосибирск,3194.6
501630,2023-08-01,C100775,Умные часы,Электроника,1,6640.01,Новосибирск,6640.01
502423,2023-05-17,C100250,Кроссовки,Одежда,1,5079.24,Новосибирск,5079.24
502286,2023-04-13,C100564,Куртка,Одежда,1,6686.98,Санкт-Петербург,6686.98
500041,2023-06-22,C100695,Настольная лампа,Дом и сад,1,1537.87,Екатеринбург,1537.87
501705,2023-06-15,C100645,Шапка,Одежда,1,774.9,Новосибирск,774.9
503155,2023-08-15,C100487,Крем для лица,Красота,1,1315.28,Казань,1315.28
503187,2023-05-19,C100395,Коврик для йоги,Спорт,1,1404.74,Москва,1404.74
503293,2023-12-31,C100290,Рюкзак спортивный,Спорт,1,3264.63,Санкт-Петербург,3264.63
503315,2023-12-19,C100493,Крем для лица,Красота,1,1160.59,Москва,1160.59
501126,2023-03-21,C100635,Плед,Дом и сад,1,1614.6,Екатеринбург,1614.6
501089,2023-12-19,C100054,Бутылка для воды,Спорт,2,687.06,Казань,1374.12
500312,2023-05-28,C100561,Массажер,Красота,1,4213.65,Новосибирск,4213.65
501632,2023-05-25,C100838,Набор косметики,Красота,1,2447.17,Новосибирск,2447.17
502055,2023-10-21,C100318,Бутылка для воды,Спорт,2,551.84,,1103.68
501983,2023-09-21,C100512,Настольная лампа,Дом и сад,1,1493.1,Екатеринбург,1493.1
500020,2023-06-20,C100635,Bluetooth-колонка,Электроника,1,2892.64,Екатеринбург,2892.64
501427,2023-12-30,C100453,Гантели,Спорт,1,2499.08,Казань,2499.08
500358,2023-04-11,C100249,Коврик для йоги,Спорт,2,1481.73,Екатеринбург,2963.46
500361,2023-04-13,C100733,Смартфон-чехол,Электроника,1,728.41,Москва,728.41
503072,2023-12-07,C100449,Настольная лампа,Дом и сад,1,1606.69,Москва,1606.69
503205,2023-12-02,C100483,Bluetooth-колонка,Электроника,2,3656.31,Санкт-Петербург,7312.62
503234,2023-11-06,C100214,Велоперчатки,Спорт,1,957.28,Екатеринбург,957.28
502277,2023-06-15,C100291,Футболка,Одежда,2,938.27,Санкт-Петербург,1876.54
500290,2023-01-15,C100321,Парфюм,Красота,2,3626.95,Казань,7253.9
501828,2023-09-08,C100209,Набор кастрюль,Дом и сад,1,3863.12,Екатеринбург,3863.12
500393,2023-09-13,C100213,Парфюм,Красота,2,3958.99,Москва,7917.98
502395,2023-03-01,C100590,Органайзер,Дом и сад,1,885.77,Новосибирск,885.77
501010,2023-08-20,C100406,Крем для лица,Красота,1,1097.75,Москва,1097.75
501814,2023-03-03,C100378,Массажер,Красота,1,4553.2,Екатеринбург,4553.2
502338,2023-08-19,C100725,Бутылка для воды,Спорт,1,614.74,Екатеринбург,614.74
500658,2023-10-30,C100630,Наушники,Электроника,2,2300.01,Казань,4600.02
501247,2023-10-09,C100040,Настольная лампа,Дом и сад,1,1507.51,Москва,1507.51
501826,2023-05-01,C100235,Крем для лица,Красота,1,1334.65,Казань,1334.65
503204,2023-12-10,C100222,Набор косметики,Красота,1,0.0,Санкт-Петербург,2939.08
503075,2023-11-28,C100071,Рюкзак спортивный,Спорт,2,3369.41,Москва,6738.82
500202,2023-04-28,C100707,Настольная лампа,Дом и сад,1,1515.81,Новосибирск,1515.81
501648,2023-10-18,C100431,Кроссовки,Одежда,1,5759.5,Москва,5759.5
502298,2023-01-06,C100751,Гантели,Спорт,1,2491.41,Санкт-Петербург,2491.41
503267,2023-11-26,C100101,Бутылка для воды,Спорт,1,587.98,Москва,587.98
501422,2023-08-10,C100205,Крем для лица,Красота,1,1293.94,Екатеринбург,1293.94
502944,2023-01-25,C100235,Набор кастрюль,Дом и сад,1,4456.47,Москва,4456.47
502422,2023-09-04,C100413,Коврик для йоги,Спорт,1,1422.67,Новосибирск,1422.67
503320,2023-12-25,C100473,Футболка,Одежда,1,846.42,Санкт-Петербург,846.42
500371,2023-07-19,C100625,Коврик для йоги,Спорт,1,1349.06,Екатеринбург,1349.06
502112,2023-06-10,C100109,Коврик для йоги,Спорт,1,1172.03,Москва,1172.03
500314,2023-07-25,C100129,Bluetooth-колонка,Электроника,1,3233.91,Казань,3233.91
503057,2023-09-10,C100757,Куртка,Одежда,1,7442.98,Москва,7442.98
501980,2023-07-12,C100141,Джинсы,Одежда,1,3599.54,Москва,3599.54
500594,2023-05-24,C100697,Крем для лица,Красота,2,1118.75,Екатеринбург,2237.5
503382,2023-12-21,C100428,Настольная лампа,Дом и сад,1,1511.61,Новосибирск,1511.61
500971,2023-07-31,C100378,Рюкзак спортивный,Спорт,2,3356.88,Москва,6713.76
500203,2023-12-01,C100632,Кроссовки,Одежда,1,5654.65,Москва,5654.65
503325,2023-11-30,C100693,Смартфон-чехол,Электроника,1,864.97,Москва,864.97
502301,2023-05-03,C100807,Гантели,Спорт,1,2430.2,Казань,2430.2
502542,2023-04-23,C100674,Постельное белье,Дом и сад,2,2131.08,Новосибирск,4262.16
502862,2023-06-09,C100001,Крем для лица,Красота,2,1263.46,Москва,2526.92
502210,2023-09-25,C100462,Велоперчатки,Спорт,2,947.22,Москва,1894.44
502087,2023-02-21,C100601,Крем для лица,Красота,1,1346.78,Москва,1346.78
502302,2023-06-16,C100692,Плед,Дом и сад,1,1784.84,Екатеринбург,1784.84
500439,2023-04-22,C100314,Куртка,Одежда,2,6814.48,Казань,13628.96
500327,2023-09-12,C100616,Плед,Дом и сад,1,1570.58,Казань,1570.58
501159,2023-08-17,C100178,Рюкзак спортивный,Спорт,2,3879.86,Екатеринбург,7759.72
503160,2023-10-16,C100136,Органайзер,Дом и сад,3,827.31,Санкт-Петербург,2481.93
502731,2023-11-14,C100270,Умные часы,Электроника,2,7138.64,Санкт-Петербург,14277.28
500388,2023-09-08,C100626,Крем для лица,Красота,1,1191.38,Москва,1191.38
501042,2023-11-01,C100395,Шапка,Одежда,1,804.46,Казань,804.46
502161,2023-03-13,C100830,Органайзер,Дом и сад,1,1023.29,Москва,1023.29
501188,2023-03-25,C100558,Набор косметики,Красота,1,2785.74,Москва,2785.74
500282,2023-05-06,C100608,Велоперчатки,Спорт,2,971.43,Санкт-Петербург,1942.86
502066,2023-06-11,C100099,Органайзер,Дом и сад,1,1019.79,Москва,1019.79
500352,2023-04-01,C100617,Джинсы,Одежда,1,3660.96,Екатеринбург,3660.96
501356,2023-06-10,C100604,Bluetooth-колонка,Электроника,1,3073.34,Екатеринбург,3073.34
501872,2023-02-01,C100504,Крем для лица,Красота,1,1118.03,Санкт-Петербург,1118.03
501756,2023-03-15,C100218,Велоперчатки,Спорт,1,914.06,Москва,914.06
501596,2023-08-14,C100672,Коврик для йоги,Спорт,2,1324.63,Москва,2649.26
502321,2023-09-27,C100327,Парфюм,Красота,1,3795.21,Санкт-Петербург,3795.21
500043,2023-08-02,C100583,Шампунь,Красота,1,596.64,Москва,596.64
502272,2023-09-08,C100378,Наушники,Электроника,1,2394.55,Екатеринбург,2394.55
502805,2023-02-06,C100675,Футболка,Одежда,1,867.51,Казань,867.51
500102,2023-03-02,C100095,Массажер,Красота,1,4318.95,Новосибирск,4318.95
503107,2023-01-21,C100377,Массажер,Красота,2,4471.61,Москва,8943.22
503403,2023-12-07,C100148,Рюкзак спортивный,Спорт,1,3650.35,Санкт-Петербург,3650.35
500447,2023-08-28,C100378,Набор кастрюль,Дом и сад,1,4091.79,Москва,4091.79
502076,2023-03-07,C100136,Набор косметики,Красота,3,2801.94,Москва,8405.82
501274,2023-02-17,C100136,Кроссовки,Одежда,1,4912.76,Новосибирск,4912.76
500135,2023-03-06,C100608,Плед,Дом и сад,1,1801.79,Казань,1801.79
500575,2023-05-04,C100635,Коврик для йоги,Спорт,1,1192.56,Новосибирск,1192.56
500877,2023-12-03,C100297,Набор кастрюль,Дом и сад,1,4133.77,Москва,4133.77
503048,2023-03-11,C100829,Кроссовки,Одежда,1,5919.38,Санкт-Петербург,5919.38
503387,2023-12-13,C100540,Коврик для йоги,Спорт,1,1210.23,Санкт-Петербург,1210.23
500857,2023-10-04,C100756,Куртка,Одежда,1,6258.52,Санкт-Петербург,6258.52
500129,2023-03-27,C100584,Powerbank,Электроника,1,1904.6,Москва,1904.6
501915,2023-12-20,C100347,Крем для лица,Красота,1,1290.59,Санкт-Петербург,1290.59
500748,2023-03-16,C100345,Bluetooth-колонка,Электроника,1,2905.86,Новосибирск,2905.86
501809,2023-09-15,C100379,Коврик для йоги,Спорт,3,1284.8,Москва,3854.4
500573,2023-02-06,C100576,Джинсы,Одежда,1,3500.48,Екатеринбург,3500.48
502884,2023-04-15,C100329,Органайзер,Дом и сад,1,845.12,Москва,845.12
501899,2023-08-23,C100262,Джинсы,Одежда,1,2967.38,Санкт-Петербург,2967.38
501847,2023-04-01,C100073,Наушники,Электроника,1,2516.75,Санкт-Петербург,2516.75
503122,2023-09-12,C100819,Бутылка для воды,Спорт,1,673.85,Новосибирск,673.85
500876,2023-12-04,C100606,Плед,Дом и сад,1,1953.13,Санкт-Петербург,1953.13
500104,2023-04-03,C100282,Органайзер,Дом и сад,2,987.94,Новосибирск,1975.88
500723,2023-11-22,C100219,Гантели,Спорт,1,2420.21,Санкт-Петербург,2420.21
500411,2023-10-24,C100590,Кроссовки,Одежда,1,5405.25,Москва,5405.25
502324,2023-10-13,C100795,Набор кастрюль,Дом и сад,1,4299.35,Новосибирск,4299.35
501179,2023-08-14,C100639,Настольная лампа,Дом и сад,1,1718.02,Санкт-Петербург,1718.02
503308,2023-11-11,C100566,Bluetooth-колонка,Электроника,1,3589.47,Москва,3589.47
